year,panel,gram_canonical,total_words,total
1953,5: Species/resource exploitation,fishing,3184772,59
1954,5: Species/resource exploitation,fishing,3649078,117
1955,5: Species/resource exploitation,fishing,3555386,109
1956,5: Species/resource exploitation,fishing,3699565,147
1957,5: Species/resource exploitation,fishing,3689751,160
1958,5: Species/resource exploitation,fishing,3814339,41
1959,5: Species/resource exploitation,fishing,3621589,78
1960,5: Species/resource exploitation,fishing,3934513,112
1961,5: Species/resource exploitation,fishing,4042372,264
1962,5: Species/resource exploitation,fishing,4017454,240
1963,5: Species/resource exploitation,fishing,4556693,239
1964,5: Species/resource exploitation,fishing,5158453,104
1965,5: Species/resource exploitation,fishing,5234257,180
1966,5: Species/resource exploitation,fishing,5493607,61
1967,5: Species/resource exploitation,fishing,6000525,103
1968,5: Species/resource exploitation,fishing,6521402,214
1969,5: Species/resource exploitation,fishing,7381164,116
1970,5: Species/resource exploitation,fishing,7236804,180
1971,5: Species/resource exploitation,fishing,7864657,177
1972,5: Species/resource exploitation,fishing,7915372,435
1973,5: Species/resource exploitation,fishing,8425604,152
1974,5: Species/resource exploitation,fishing,8556640,161
1975,5: Species/resource exploitation,fishing,9162777,269
1976,5: Species/resource exploitation,fishing,9429413,203
1977,5: Species/resource exploitation,fishing,10649032,422
1978,5: Species/resource exploitation,fishing,10558723,528
1979,5: Species/resource exploitation,fishing,10786566,245
1980,5: Species/resource exploitation,fishing,11619305,206
1981,5: Species/resource exploitation,fishing,12165346,300
1982,5: Species/resource exploitation,fishing,12314218,405
1983,5: Species/resource exploitation,fishing,12706096,321
1984,5: Species/resource exploitation,fishing,13379542,387
1985,5: Species/resource exploitation,fishing,14023196,295
1986,5: Species/resource exploitation,fishing,13255908,248
1987,5: Species/resource exploitation,fishing,14598709,483
1988,5: Species/resource exploitation,fishing,15573940,438
1989,5: Species/resource exploitation,fishing,15966033,351
1990,5: Species/resource exploitation,fishing,16534942,373
1991,5: Species/resource exploitation,fishing,17585954,390
1992,5: Species/resource exploitation,fishing,18582976,683
1993,5: Species/resource exploitation,fishing,19158560,873
1994,5: Species/resource exploitation,fishing,20273048,503
1995,5: Species/resource exploitation,fishing,21582533,1239
1996,5: Species/resource exploitation,fishing,23433482,1333
1997,5: Species/resource exploitation,fishing,24142578,739
1998,5: Species/resource exploitation,fishing,26454637,1932
1999,5: Species/resource exploitation,fishing,26387547,1106
2000,5: Species/resource exploitation,fishing,28146960,1349
2001,5: Species/resource exploitation,fishing,30114953,1889
2002,5: Species/resource exploitation,fishing,29304753,1763
2003,5: Species/resource exploitation,fishing,30981377,2234
2004,5: Species/resource exploitation,fishing,31953113,2314
2005,5: Species/resource exploitation,fishing,34738168,3346
2006,5: Species/resource exploitation,fishing,36837237,2720
2007,5: Species/resource exploitation,fishing,36641945,3151
2008,5: Species/resource exploitation,fishing,39330183,3547
2009,5: Species/resource exploitation,fishing,40377665,2652
2010,5: Species/resource exploitation,fishing,38030234,3874
2011,5: Species/resource exploitation,fishing,39815988,3380
1920,5: Species/resource exploitation,harvesting,1238345,9
1921,5: Species/resource exploitation,harvesting,1161623,4
1922,5: Species/resource exploitation,harvesting,1227253,4
1923,5: Species/resource exploitation,harvesting,1410471,18
1924,5: Species/resource exploitation,harvesting,1420599,7
1925,5: Species/resource exploitation,harvesting,1665928,7
1926,5: Species/resource exploitation,harvesting,1904958,4
1927,5: Species/resource exploitation,harvesting,1785362,6
1928,5: Species/resource exploitation,harvesting,1938784,2
1929,5: Species/resource exploitation,harvesting,1953262,3
1930,5: Species/resource exploitation,harvesting,2111981,4
1931,5: Species/resource exploitation,harvesting,2434124,5
1932,5: Species/resource exploitation,harvesting,2400513,8
1933,5: Species/resource exploitation,harvesting,2136969,13
1934,5: Species/resource exploitation,harvesting,2445175,10
1935,5: Species/resource exploitation,harvesting,2536260,6
1936,5: Species/resource exploitation,harvesting,2751507,7
1937,5: Species/resource exploitation,harvesting,2976473,20
1938,5: Species/resource exploitation,harvesting,2886297,18
1939,5: Species/resource exploitation,harvesting,2840157,15
1940,5: Species/resource exploitation,harvesting,3000307,25
1941,5: Species/resource exploitation,harvesting,2759525,31
1942,5: Species/resource exploitation,harvesting,2730695,17
1943,5: Species/resource exploitation,harvesting,2367394,21
1944,5: Species/resource exploitation,harvesting,2209069,51
1945,5: Species/resource exploitation,harvesting,2185186,29
1946,5: Species/resource exploitation,harvesting,2461581,28
1947,5: Species/resource exploitation,harvesting,2615111,39
1948,5: Species/resource exploitation,harvesting,2631628,20
1949,5: Species/resource exploitation,harvesting,2804409,29
1950,5: Species/resource exploitation,harvesting,3153253,43
1951,5: Species/resource exploitation,harvesting,3011208,12
1952,5: Species/resource exploitation,harvesting,3139138,44
1953,5: Species/resource exploitation,harvesting,3184772,26
1954,5: Species/resource exploitation,harvesting,3649078,30
1955,5: Species/resource exploitation,harvesting,3555386,43
1956,5: Species/resource exploitation,harvesting,3699565,31
1957,5: Species/resource exploitation,harvesting,3689751,29
1958,5: Species/resource exploitation,harvesting,3814339,66
1959,5: Species/resource exploitation,harvesting,3621589,40
1960,5: Species/resource exploitation,harvesting,3934513,45
1961,5: Species/resource exploitation,harvesting,4042372,33
1962,5: Species/resource exploitation,harvesting,4017454,43
1963,5: Species/resource exploitation,harvesting,4556693,89
1964,5: Species/resource exploitation,harvesting,5158453,65
1965,5: Species/resource exploitation,harvesting,5234257,67
1966,5: Species/resource exploitation,harvesting,5493607,88
1967,5: Species/resource exploitation,harvesting,6000525,73
1968,5: Species/resource exploitation,harvesting,6521402,74
1969,5: Species/resource exploitation,harvesting,7381164,60
1970,5: Species/resource exploitation,harvesting,7236804,95
1971,5: Species/resource exploitation,harvesting,7864657,102
1972,5: Species/resource exploitation,harvesting,7915372,115
1973,5: Species/resource exploitation,harvesting,8425604,170
1974,5: Species/resource exploitation,harvesting,8556640,166
1975,5: Species/resource exploitation,harvesting,9162777,185
1976,5: Species/resource exploitation,harvesting,9429413,206
1977,5: Species/resource exploitation,harvesting,10649032,291
1978,5: Species/resource exploitation,harvesting,10558723,314
1979,5: Species/resource exploitation,harvesting,10786566,307
1980,5: Species/resource exploitation,harvesting,11619305,294
1981,5: Species/resource exploitation,harvesting,12165346,323
1982,5: Species/resource exploitation,harvesting,12314218,231
1983,5: Species/resource exploitation,harvesting,12706096,390
1984,5: Species/resource exploitation,harvesting,13379542,552
1985,5: Species/resource exploitation,harvesting,14023196,433
1986,5: Species/resource exploitation,harvesting,13255908,420
1987,5: Species/resource exploitation,harvesting,14598709,433
1988,5: Species/resource exploitation,harvesting,15573940,419
1989,5: Species/resource exploitation,harvesting,15966033,553
1990,5: Species/resource exploitation,harvesting,16534942,412
1991,5: Species/resource exploitation,harvesting,17585954,480
1992,5: Species/resource exploitation,harvesting,18582976,637
1993,5: Species/resource exploitation,harvesting,19158560,675
1994,5: Species/resource exploitation,harvesting,20273048,890
1995,5: Species/resource exploitation,harvesting,21582533,1050
1996,5: Species/resource exploitation,harvesting,23433482,1268
1997,5: Species/resource exploitation,harvesting,24142578,1302
1998,5: Species/resource exploitation,harvesting,26454637,1256
1999,5: Species/resource exploitation,harvesting,26387547,1340
2000,5: Species/resource exploitation,harvesting,28146960,1475
2001,5: Species/resource exploitation,harvesting,30114953,1220
2002,5: Species/resource exploitation,harvesting,29304753,1502
2003,5: Species/resource exploitation,harvesting,30981377,1244
2004,5: Species/resource exploitation,harvesting,31953113,1541
2005,5: Species/resource exploitation,harvesting,34738168,1927
2006,5: Species/resource exploitation,harvesting,36837237,1918
2007,5: Species/resource exploitation,harvesting,36641945,2048
2008,5: Species/resource exploitation,harvesting,39330183,2114
2009,5: Species/resource exploitation,harvesting,40377665,1860
2010,5: Species/resource exploitation,harvesting,38030234,1863
2011,5: Species/resource exploitation,harvesting,39815988,2209
1920,5: Species/resource exploitation,hunting,1238345,2
1921,5: Species/resource exploitation,hunting,1161623,15
1922,5: Species/resource exploitation,hunting,1227253,28
1923,5: Species/resource exploitation,hunting,1410471,5
1924,5: Species/resource exploitation,hunting,1420599,14
1925,5: Species/resource exploitation,hunting,1665928,6
1926,5: Species/resource exploitation,hunting,1904958,7
1927,5: Species/resource exploitation,hunting,1785362,16
1928,5: Species/resource exploitation,hunting,1938784,16
1929,5: Species/resource exploitation,hunting,1953262,9
1930,5: Species/resource exploitation,hunting,2111981,16
1931,5: Species/resource exploitation,hunting,2434124,19
1932,5: Species/resource exploitation,hunting,2400513,23
1933,5: Species/resource exploitation,hunting,2136969,16
1934,5: Species/resource exploitation,hunting,2445175,20
1935,5: Species/resource exploitation,hunting,2536260,29
1936,5: Species/resource exploitation,hunting,2751507,28
1937,5: Species/resource exploitation,hunting,2976473,43
1938,5: Species/resource exploitation,hunting,2886297,72
1939,5: Species/resource exploitation,hunting,2840157,85
1940,5: Species/resource exploitation,hunting,3000307,88
1941,5: Species/resource exploitation,hunting,2759525,198
1942,5: Species/resource exploitation,hunting,2730695,130
1943,5: Species/resource exploitation,hunting,2367394,199
1944,5: Species/resource exploitation,hunting,2209069,124
1945,5: Species/resource exploitation,hunting,2185186,266
1946,5: Species/resource exploitation,hunting,2461581,150
1947,5: Species/resource exploitation,hunting,2615111,184
1948,5: Species/resource exploitation,hunting,2631628,132
1949,5: Species/resource exploitation,hunting,2804409,148
1950,5: Species/resource exploitation,hunting,3153253,184
1951,5: Species/resource exploitation,hunting,3011208,311
1952,5: Species/resource exploitation,hunting,3139138,136
1953,5: Species/resource exploitation,hunting,3184772,263
1954,5: Species/resource exploitation,hunting,3649078,178
1955,5: Species/resource exploitation,hunting,3555386,238
1956,5: Species/resource exploitation,hunting,3699565,197
1957,5: Species/resource exploitation,hunting,3689751,237
1958,5: Species/resource exploitation,hunting,3814339,281
1959,5: Species/resource exploitation,hunting,3621589,242
1960,5: Species/resource exploitation,hunting,3934513,342
1961,5: Species/resource exploitation,hunting,4042372,256
1962,5: Species/resource exploitation,hunting,4017454,163
1963,5: Species/resource exploitation,hunting,4556693,686
1964,5: Species/resource exploitation,hunting,5158453,416
1965,5: Species/resource exploitation,hunting,5234257,423
1966,5: Species/resource exploitation,hunting,5493607,266
1967,5: Species/resource exploitation,hunting,6000525,422
1968,5: Species/resource exploitation,hunting,6521402,453
1969,5: Species/resource exploitation,hunting,7381164,700
1970,5: Species/resource exploitation,hunting,7236804,792
1971,5: Species/resource exploitation,hunting,7864657,391
1972,5: Species/resource exploitation,hunting,7915372,868
1973,5: Species/resource exploitation,hunting,8425604,550
1974,5: Species/resource exploitation,hunting,8556640,896
1975,5: Species/resource exploitation,hunting,9162777,812
1976,5: Species/resource exploitation,hunting,9429413,754
1977,5: Species/resource exploitation,hunting,10649032,1121
1978,5: Species/resource exploitation,hunting,10558723,790
1979,5: Species/resource exploitation,hunting,10786566,1271
1980,5: Species/resource exploitation,hunting,11619305,1078
1981,5: Species/resource exploitation,hunting,12165346,1339
1982,5: Species/resource exploitation,hunting,12314218,1046
1983,5: Species/resource exploitation,hunting,12706096,1055
1984,5: Species/resource exploitation,hunting,13379542,1401
1985,5: Species/resource exploitation,hunting,14023196,1486
1986,5: Species/resource exploitation,hunting,13255908,1221
1987,5: Species/resource exploitation,hunting,14598709,1120
1988,5: Species/resource exploitation,hunting,15573940,1697
1989,5: Species/resource exploitation,hunting,15966033,2021
1990,5: Species/resource exploitation,hunting,16534942,1082
1991,5: Species/resource exploitation,hunting,17585954,1851
1992,5: Species/resource exploitation,hunting,18582976,1787
1993,5: Species/resource exploitation,hunting,19158560,1739
1994,5: Species/resource exploitation,hunting,20273048,1917
1995,5: Species/resource exploitation,hunting,21582533,1918
1996,5: Species/resource exploitation,hunting,23433482,1582
1997,5: Species/resource exploitation,hunting,24142578,3152
1998,5: Species/resource exploitation,hunting,26454637,2376
1999,5: Species/resource exploitation,hunting,26387547,2836
2000,5: Species/resource exploitation,hunting,28146960,3267
2001,5: Species/resource exploitation,hunting,30114953,2881
2002,5: Species/resource exploitation,hunting,29304753,2756
2003,5: Species/resource exploitation,hunting,30981377,2446
2004,5: Species/resource exploitation,hunting,31953113,3255
2005,5: Species/resource exploitation,hunting,34738168,3150
2006,5: Species/resource exploitation,hunting,36837237,3494
2007,5: Species/resource exploitation,hunting,36641945,3858
2008,5: Species/resource exploitation,hunting,39330183,2831
2009,5: Species/resource exploitation,hunting,40377665,3560
2010,5: Species/resource exploitation,hunting,38030234,3249
2011,5: Species/resource exploitation,hunting,39815988,3483
1921,5: Species/resource exploitation,logging,1161623,1
1922,5: Species/resource exploitation,logging,1227253,1
1923,5: Species/resource exploitation,logging,1410471,3
1924,5: Species/resource exploitation,logging,1420599,2
1925,5: Species/resource exploitation,logging,1665928,7
1926,5: Species/resource exploitation,logging,1904958,4
1928,5: Species/resource exploitation,logging,1938784,3
1929,5: Species/resource exploitation,logging,1953262,7
1931,5: Species/resource exploitation,logging,2434124,6
1932,5: Species/resource exploitation,logging,2400513,6
1933,5: Species/resource exploitation,logging,2136969,10
1934,5: Species/resource exploitation,logging,2445175,9
1935,5: Species/resource exploitation,logging,2536260,8
1936,5: Species/resource exploitation,logging,2751507,9
1937,5: Species/resource exploitation,logging,2976473,46
1938,5: Species/resource exploitation,logging,2886297,7
1939,5: Species/resource exploitation,logging,2840157,7
1940,5: Species/resource exploitation,logging,3000307,23
1941,5: Species/resource exploitation,logging,2759525,23
1942,5: Species/resource exploitation,logging,2730695,29
1943,5: Species/resource exploitation,logging,2367394,33
1944,5: Species/resource exploitation,logging,2209069,2
1945,5: Species/resource exploitation,logging,2185186,31
1946,5: Species/resource exploitation,logging,2461581,13
1947,5: Species/resource exploitation,logging,2615111,14
1948,5: Species/resource exploitation,logging,2631628,5
1949,5: Species/resource exploitation,logging,2804409,10
1950,5: Species/resource exploitation,logging,3153253,6
1951,5: Species/resource exploitation,logging,3011208,17
1952,5: Species/resource exploitation,logging,3139138,24
1953,5: Species/resource exploitation,logging,3184772,14
1954,5: Species/resource exploitation,logging,3649078,47
1955,5: Species/resource exploitation,logging,3555386,18
1956,5: Species/resource exploitation,logging,3699565,41
1957,5: Species/resource exploitation,logging,3689751,27
1958,5: Species/resource exploitation,logging,3814339,28
1959,5: Species/resource exploitation,logging,3621589,16
1960,5: Species/resource exploitation,logging,3934513,87
1961,5: Species/resource exploitation,logging,4042372,23
1962,5: Species/resource exploitation,logging,4017454,19
1963,5: Species/resource exploitation,logging,4556693,35
1964,5: Species/resource exploitation,logging,5158453,38
1965,5: Species/resource exploitation,logging,5234257,80
1966,5: Species/resource exploitation,logging,5493607,51
1967,5: Species/resource exploitation,logging,6000525,52
1968,5: Species/resource exploitation,logging,6521402,77
1969,5: Species/resource exploitation,logging,7381164,44
1970,5: Species/resource exploitation,logging,7236804,78
1971,5: Species/resource exploitation,logging,7864657,74
1972,5: Species/resource exploitation,logging,7915372,113
1973,5: Species/resource exploitation,logging,8425604,172
1974,5: Species/resource exploitation,logging,8556640,64
1975,5: Species/resource exploitation,logging,9162777,107
1976,5: Species/resource exploitation,logging,9429413,162
1977,5: Species/resource exploitation,logging,10649032,197
1978,5: Species/resource exploitation,logging,10558723,101
1979,5: Species/resource exploitation,logging,10786566,129
1980,5: Species/resource exploitation,logging,11619305,195
1981,5: Species/resource exploitation,logging,12165346,152
1982,5: Species/resource exploitation,logging,12314218,135
