year,panel,gram_canonical,total_words,total
1944,6: Geographic protection,preserve,802533,12
1945,6: Geographic protection,preserve,695500,22
1946,6: Geographic protection,preserve,906932,18
1947,6: Geographic protection,preserve,1034692,10
1948,6: Geographic protection,preserve,906817,13
1949,6: Geographic protection,preserve,949573,12
1950,6: Geographic protection,preserve,1257239,15
1951,6: Geographic protection,preserve,1272147,7
1952,6: Geographic protection,preserve,1338935,6
1953,6: Geographic protection,preserve,1246757,11
1954,6: Geographic protection,preserve,1348685,11
1955,6: Geographic protection,preserve,1510331,25
1956,6: Geographic protection,preserve,1486176,14
1957,6: Geographic protection,preserve,1535449,19
1958,6: Geographic protection,preserve,1709098,34
1959,6: Geographic protection,preserve,1586959,11
1960,6: Geographic protection,preserve,1782508,12
1961,6: Geographic protection,preserve,1765657,60
1962,6: Geographic protection,preserve,1753664,33
1963,6: Geographic protection,preserve,1844840,14
1964,6: Geographic protection,preserve,2285016,28
1965,6: Geographic protection,preserve,2366519,26
1966,6: Geographic protection,preserve,2646845,29
1967,6: Geographic protection,preserve,2436421,36
1968,6: Geographic protection,preserve,2817575,77
1969,6: Geographic protection,preserve,3165729,43
1970,6: Geographic protection,preserve,3398488,47
1971,6: Geographic protection,preserve,3876617,50
1972,6: Geographic protection,preserve,3861897,58
1973,6: Geographic protection,preserve,3944110,43
1974,6: Geographic protection,preserve,4327880,73
1975,6: Geographic protection,preserve,4926792,81
1976,6: Geographic protection,preserve,4851135,89
1977,6: Geographic protection,preserve,5986495,99
1978,6: Geographic protection,preserve,5653233,73
1979,6: Geographic protection,preserve,5693994,74
1980,6: Geographic protection,preserve,6331998,82
1981,6: Geographic protection,preserve,6748054,172
1982,6: Geographic protection,preserve,6661455,92
1983,6: Geographic protection,preserve,7131449,149
1984,6: Geographic protection,preserve,7405435,121
1985,6: Geographic protection,preserve,7790280,128
1986,6: Geographic protection,preserve,7205017,125
1987,6: Geographic protection,preserve,8232279,207
1988,6: Geographic protection,preserve,9127375,227
1989,6: Geographic protection,preserve,9187930,284
1990,6: Geographic protection,preserve,9827250,217
1991,6: Geographic protection,preserve,10692126,234
1992,6: Geographic protection,preserve,11532841,279
1993,6: Geographic protection,preserve,11863228,285
1994,6: Geographic protection,preserve,12424547,299
1995,6: Geographic protection,preserve,13968243,400
1996,6: Geographic protection,preserve,15100715,374
1997,6: Geographic protection,preserve,15395967,324
1998,6: Geographic protection,preserve,16912010,309
1999,6: Geographic protection,preserve,16924957,360
2000,6: Geographic protection,preserve,18064233,499
2001,6: Geographic protection,preserve,19322097,402
2002,6: Geographic protection,preserve,18790584,421
2003,6: Geographic protection,preserve,20408258,436
2004,6: Geographic protection,preserve,20858212,436
2005,6: Geographic protection,preserve,21777074,598
2006,6: Geographic protection,preserve,23460538,536
2007,6: Geographic protection,preserve,23407699,475
2008,6: Geographic protection,preserve,26392520,545
2009,6: Geographic protection,preserve,26767306,537
2010,6: Geographic protection,preserve,23931224,575
2011,6: Geographic protection,preserve,24867009,523
1920,6: Geographic protection,protected area,630090,238
1921,6: Geographic protection,protected area,589125,9
1922,6: Geographic protection,protected area,536084,17
1923,6: Geographic protection,protected area,711435,38
1924,6: Geographic protection,protected area,684937,29
1925,6: Geographic protection,protected area,860483,56
1926,6: Geographic protection,protected area,824677,13
1927,6: Geographic protection,protected area,797713,13
1928,6: Geographic protection,protected area,889702,29
1929,6: Geographic protection,protected area,880254,43
1930,6: Geographic protection,protected area,940855,66
1931,6: Geographic protection,protected area,1279796,58
1932,6: Geographic protection,protected area,1186501,55
1933,6: Geographic protection,protected area,898679,42
1934,6: Geographic protection,protected area,1224182,69
1935,6: Geographic protection,protected area,1180563,56
1936,6: Geographic protection,protected area,1205270,61
1937,6: Geographic protection,protected area,1333413,36
1938,6: Geographic protection,protected area,1096306,21
1939,6: Geographic protection,protected area,977570,69
1940,6: Geographic protection,protected area,1030652,54
1941,6: Geographic protection,protected area,870866,61
1942,6: Geographic protection,protected area,923110,66
1943,6: Geographic protection,protected area,781624,36
1944,6: Geographic protection,protected area,802533,54
1945,6: Geographic protection,protected area,695500,40
1946,6: Geographic protection,protected area,906932,46
1947,6: Geographic protection,protected area,1034692,53
1948,6: Geographic protection,protected area,906817,36
1949,6: Geographic protection,protected area,949573,33
1950,6: Geographic protection,protected area,1257239,91
1951,6: Geographic protection,protected area,1272147,108
1952,6: Geographic protection,protected area,1338935,71
1953,6: Geographic protection,protected area,1246757,51
1954,6: Geographic protection,protected area,1348685,61
1955,6: Geographic protection,protected area,1510331,220
1956,6: Geographic protection,protected area,1486176,64
1957,6: Geographic protection,protected area,1535449,101
1958,6: Geographic protection,protected area,1709098,116
1959,6: Geographic protection,protected area,1586959,157
1960,6: Geographic protection,protected area,1782508,99
1961,6: Geographic protection,protected area,1765657,120
1962,6: Geographic protection,protected area,1753664,86
1963,6: Geographic protection,protected area,1844840,97
1964,6: Geographic protection,protected area,2285016,143
1965,6: Geographic protection,protected area,2366519,136
1966,6: Geographic protection,protected area,2646845,229
1967,6: Geographic protection,protected area,2436421,245
1968,6: Geographic protection,protected area,2817575,323
1969,6: Geographic protection,protected area,3165729,311
1970,6: Geographic protection,protected area,3398488,195
1971,6: Geographic protection,protected area,3876617,221
1972,6: Geographic protection,protected area,3861897,194
1973,6: Geographic protection,protected area,3944110,262
1974,6: Geographic protection,protected area,4327880,289
1975,6: Geographic protection,protected area,4926792,402
1976,6: Geographic protection,protected area,4851135,619
1977,6: Geographic protection,protected area,5986495,374
1978,6: Geographic protection,protected area,5653233,528
1979,6: Geographic protection,protected area,5693994,401
1980,6: Geographic protection,protected area,6331998,459
1981,6: Geographic protection,protected area,6748054,639
1982,6: Geographic protection,protected area,6661455,825
1983,6: Geographic protection,protected area,7131449,876
1984,6: Geographic protection,protected area,7405435,897
1985,6: Geographic protection,protected area,7790280,893
1986,6: Geographic protection,protected area,7205017,656
1987,6: Geographic protection,protected area,8232279,935
1988,6: Geographic protection,protected area,9127375,851
1989,6: Geographic protection,protected area,9187930,1036
1990,6: Geographic protection,protected area,9827250,1277
1991,6: Geographic protection,protected area,10692126,1397
1992,6: Geographic protection,protected area,11532841,2036
1993,6: Geographic protection,protected area,11863228,1671
1994,6: Geographic protection,protected area,12424547,1824
1995,6: Geographic protection,protected area,13968243,2278
1996,6: Geographic protection,protected area,15100715,2125
1997,6: Geographic protection,protected area,15395967,2033
1998,6: Geographic protection,protected area,16912010,2368
1999,6: Geographic protection,protected area,16924957,2266
2000,6: Geographic protection,protected area,18064233,2498
2001,6: Geographic protection,protected area,19322097,2915
2002,6: Geographic protection,protected area,18790584,2897
2003,6: Geographic protection,protected area,20408258,2815
2004,6: Geographic protection,protected area,20858212,2918
2005,6: Geographic protection,protected area,21777074,4043
2006,6: Geographic protection,protected area,23460538,2791
2007,6: Geographic protection,protected area,23407699,4348
2008,6: Geographic protection,protected area,26392520,4381
2009,6: Geographic protection,protected area,26767306,3867
2010,6: Geographic protection,protected area,23931224,3874
2011,6: Geographic protection,protected area,24867009,4217
1920,6: Geographic protection,reserve,630090,16
1921,6: Geographic protection,reserve,589125,10
1922,6: Geographic protection,reserve,536084,33
1923,6: Geographic protection,reserve,711435,25
1924,6: Geographic protection,reserve,684937,16
1925,6: Geographic protection,reserve,860483,29
1926,6: Geographic protection,reserve,824677,30
1927,6: Geographic protection,reserve,797713,15
1928,6: Geographic protection,reserve,889702,49
1929,6: Geographic protection,reserve,880254,63
1930,6: Geographic protection,reserve,940855,63
1931,6: Geographic protection,reserve,1279796,94
1932,6: Geographic protection,reserve,1186501,61
1933,6: Geographic protection,reserve,898679,75
1934,6: Geographic protection,reserve,1224182,77
1935,6: Geographic protection,reserve,1180563,24
1936,6: Geographic protection,reserve,1205270,52
1937,6: Geographic protection,reserve,1333413,68
1938,6: Geographic protection,reserve,1096306,36
1939,6: Geographic protection,reserve,977570,60
1940,6: Geographic protection,reserve,1030652,37
1941,6: Geographic protection,reserve,870866,86
1942,6: Geographic protection,reserve,923110,25
1943,6: Geographic protection,reserve,781624,59
1944,6: Geographic protection,reserve,802533,65
1945,6: Geographic protection,reserve,695500,26
1946,6: Geographic protection,reserve,906932,26
1947,6: Geographic protection,reserve,1034692,49
1948,6: Geographic protection,reserve,906817,44
1949,6: Geographic protection,reserve,949573,50
1950,6: Geographic protection,reserve,1257239,56
1951,6: Geographic protection,reserve,1272147,24
1952,6: Geographic protection,reserve,1338935,45
1953,6: Geographic protection,reserve,1246757,181
1954,6: Geographic protection,reserve,1348685,38
1955,6: Geographic protection,reserve,1510331,114
1956,6: Geographic protection,reserve,1486176,79
1957,6: Geographic protection,reserve,1535449,181
1958,6: Geographic protection,reserve,1709098,116
1959,6: Geographic protection,reserve,1586959,90
1960,6: Geographic protection,reserve,1782508,99
1961,6: Geographic protection,reserve,1765657,122
1962,6: Geographic protection,reserve,1753664,74
1963,6: Geographic protection,reserve,1844840,141
1964,6: Geographic protection,reserve,2285016,233
1965,6: Geographic protection,reserve,2366519,139
1966,6: Geographic protection,reserve,2646845,150
1967,6: Geographic protection,reserve,2436421,122
1968,6: Geographic protection,reserve,2817575,180
1969,6: Geographic protection,reserve,3165729,213
1970,6: Geographic protection,reserve,3398488,213
1971,6: Geographic protection,reserve,3876617,236
1972,6: Geographic protection,reserve,3861897,247
1973,6: Geographic protection,reserve,3944110,352
1974,6: Geographic protection,reserve,4327880,304
1975,6: Geographic protection,reserve,4926792,319
1976,6: Geographic protection,reserve,4851135,573
1977,6: Geographic protection,reserve,5986495,487
1978,6: Geographic protection,reserve,5653233,468
1979,6: Geographic protection,reserve,5693994,397
1980,6: Geographic protection,reserve,6331998,557
1981,6: Geographic protection,reserve,6748054,848
1982,6: Geographic protection,reserve,6661455,874
1983,6: Geographic protection,reserve,7131449,1114
1984,6: Geographic protection,reserve,7405435,720
1985,6: Geographic protection,reserve,7790280,819
1986,6: Geographic protection,reserve,7205017,1156
1987,6: Geographic protection,reserve,8232279,1480
1988,6: Geographic protection,reserve,9127375,1732
1989,6: Geographic protection,reserve,9187930,1345
1990,6: Geographic protection,reserve,9827250,1250
1991,6: Geographic protection,reserve,10692126,2031
1992,6: Geographic protection,reserve,11532841,2357
1993,6: Geographic protection,reserve,11863228,2402
1994,6: Geographic protection,reserve,12424547,2474
1995,6: Geographic protection,reserve,13968243,2941
1996,6: Geographic protection,reserve,15100715,3331
1997,6: Geographic protection,reserve,15395967,2773
1998,6: Geographic protection,reserve,16912010,2855
1999,6: Geographic protection,reserve,16924957,3959
2000,6: Geographic protection,reserve,18064233,3750
2001,6: Geographic protection,reserve,19322097,3804
2002,6: Geographic protection,reserve,18790584,4555
2003,6: Geographic protection,reserve,20408258,8215
2004,6: Geographic protection,reserve,20858212,5607
2005,6: Geographic protection,reserve,21777074,6200
2006,6: Geographic protection,reserve,23460538,6311
2007,6: Geographic protection,reserve,23407699,6234
2008,6: Geographic protection,reserve,26392520,5290
2009,6: Geographic protection,reserve,26767306,4952
2010,6: Geographic protection,reserve,23931224,6175
2011,6: Geographic protection,reserve,24867009,4205
