year,panel,gram_canonical,total_words,total
1989,5: Hypotheses,balance ...,9187930,2
1990,5: Hypotheses,balance ...,9827250,3
1991,5: Hypotheses,balance ...,10692126,17
1992,5: Hypotheses,balance ...,11532841,30
1993,5: Hypotheses,balance ...,11863228,16
1994,5: Hypotheses,balance ...,12424547,33
1995,5: Hypotheses,balance ...,13968243,43
1996,5: Hypotheses,balance ...,15100715,31
1997,5: Hypotheses,balance ...,15395967,17
1998,5: Hypotheses,balance ...,16912010,26
1999,5: Hypotheses,balance ...,16924957,26
2000,5: Hypotheses,balance ...,18064233,25
2001,5: Hypotheses,balance ...,19322097,13
2002,5: Hypotheses,balance ...,18790584,53
2003,5: Hypotheses,balance ...,20408258,49
2004,5: Hypotheses,balance ...,20858212,48
2005,5: Hypotheses,balance ...,21777074,36
2006,5: Hypotheses,balance ...,23460538,34
2007,5: Hypotheses,balance ...,23407699,18
2008,5: Hypotheses,balance ...,26392520,20
2009,5: Hypotheses,balance ...,26767306,18
2010,5: Hypotheses,balance ...,23931224,32
2011,5: Hypotheses,balance ...,24867009,15
1950,5: Hypotheses,competition ...,1257239,1
1966,5: Hypotheses,competition ...,2646845,5
1967,5: Hypotheses,competition ...,2436421,5
1969,5: Hypotheses,competition ...,3165729,1
1970,5: Hypotheses,competition ...,3398488,3
1972,5: Hypotheses,competition ...,3861897,1
1973,5: Hypotheses,competition ...,3944110,1
1974,5: Hypotheses,competition ...,4327880,3
1976,5: Hypotheses,competition ...,4851135,7
1977,5: Hypotheses,competition ...,5986495,10
1978,5: Hypotheses,competition ...,5653233,6
1979,5: Hypotheses,competition ...,5693994,3
1980,5: Hypotheses,competition ...,6331998,14
1981,5: Hypotheses,competition ...,6748054,11
1982,5: Hypotheses,competition ...,6661455,25
1983,5: Hypotheses,competition ...,7131449,11
1984,5: Hypotheses,competition ...,7405435,28
1985,5: Hypotheses,competition ...,7790280,9
1986,5: Hypotheses,competition ...,7205017,36
1987,5: Hypotheses,competition ...,8232279,24
1988,5: Hypotheses,competition ...,9127375,11
1989,5: Hypotheses,competition ...,9187930,26
1990,5: Hypotheses,competition ...,9827250,57
1991,5: Hypotheses,competition ...,10692126,13
1992,5: Hypotheses,competition ...,11532841,7
1993,5: Hypotheses,competition ...,11863228,28
1994,5: Hypotheses,competition ...,12424547,39
1995,5: Hypotheses,competition ...,13968243,14
1996,5: Hypotheses,competition ...,15100715,27
1997,5: Hypotheses,competition ...,15395967,44
1998,5: Hypotheses,competition ...,16912010,27
1999,5: Hypotheses,competition ...,16924957,36
2000,5: Hypotheses,competition ...,18064233,34
2001,5: Hypotheses,competition ...,19322097,30
2002,5: Hypotheses,competition ...,18790584,18
2003,5: Hypotheses,competition ...,20408258,7
2004,5: Hypotheses,competition ...,20858212,19
2005,5: Hypotheses,competition ...,21777074,34
2006,5: Hypotheses,competition ...,23460538,27
2007,5: Hypotheses,competition ...,23407699,40
2008,5: Hypotheses,competition ...,26392520,14
2009,5: Hypotheses,competition ...,26767306,25
2010,5: Hypotheses,competition ...,23931224,7
2011,5: Hypotheses,competition ...,24867009,26
1979,5: Hypotheses,disturbance ...,5693994,7
1980,5: Hypotheses,disturbance ...,6331998,3
1981,5: Hypotheses,disturbance ...,6748054,2
1982,5: Hypotheses,disturbance ...,6661455,9
1983,5: Hypotheses,disturbance ...,7131449,5
1984,5: Hypotheses,disturbance ...,7405435,18
1985,5: Hypotheses,disturbance ...,7790280,22
1986,5: Hypotheses,disturbance ...,7205017,9
1987,5: Hypotheses,disturbance ...,8232279,6
1988,5: Hypotheses,disturbance ...,9127375,21
1989,5: Hypotheses,disturbance ...,9187930,20
1990,5: Hypotheses,disturbance ...,9827250,16
1991,5: Hypotheses,disturbance ...,10692126,9
1992,5: Hypotheses,disturbance ...,11532841,15
1993,5: Hypotheses,disturbance ...,11863228,20
1994,5: Hypotheses,disturbance ...,12424547,9
1995,5: Hypotheses,disturbance ...,13968243,42
1996,5: Hypotheses,disturbance ...,15100715,22
1997,5: Hypotheses,disturbance ...,15395967,17
1998,5: Hypotheses,disturbance ...,16912010,50
1999,5: Hypotheses,disturbance ...,16924957,38
2000,5: Hypotheses,disturbance ...,18064233,35
2001,5: Hypotheses,disturbance ...,19322097,51
2002,5: Hypotheses,disturbance ...,18790584,59
2003,5: Hypotheses,disturbance ...,20408258,39
2004,5: Hypotheses,disturbance ...,20858212,60
2005,5: Hypotheses,disturbance ...,21777074,53
2006,5: Hypotheses,disturbance ...,23460538,72
2007,5: Hypotheses,disturbance ...,23407699,37
2008,5: Hypotheses,disturbance ...,26392520,50
2009,5: Hypotheses,disturbance ...,26767306,60
2010,5: Hypotheses,disturbance ...,23931224,42
2011,5: Hypotheses,disturbance ...,24867009,29
1970,5: Hypotheses,limitation ...,3398488,1
1972,5: Hypotheses,limitation ...,3861897,1
1976,5: Hypotheses,limitation ...,4851135,1
1977,5: Hypotheses,limitation ...,5986495,5
1979,5: Hypotheses,limitation ...,5693994,1
1980,5: Hypotheses,limitation ...,6331998,3
1981,5: Hypotheses,limitation ...,6748054,23
1982,5: Hypotheses,limitation ...,6661455,2
1983,5: Hypotheses,limitation ...,7131449,2
1984,5: Hypotheses,limitation ...,7405435,2
1985,5: Hypotheses,limitation ...,7790280,7
1986,5: Hypotheses,limitation ...,7205017,10
1987,5: Hypotheses,limitation ...,8232279,12
1988,5: Hypotheses,limitation ...,9127375,8
1989,5: Hypotheses,limitation ...,9187930,3
1990,5: Hypotheses,limitation ...,9827250,11
1991,5: Hypotheses,limitation ...,10692126,12
1992,5: Hypotheses,limitation ...,11532841,13
1993,5: Hypotheses,limitation ...,11863228,19
1994,5: Hypotheses,limitation ...,12424547,9
1995,5: Hypotheses,limitation ...,13968243,16
1996,5: Hypotheses,limitation ...,15100715,40
1997,5: Hypotheses,limitation ...,15395967,18
1998,5: Hypotheses,limitation ...,16912010,39
1999,5: Hypotheses,limitation ...,16924957,34
2000,5: Hypotheses,limitation ...,18064233,74
2001,5: Hypotheses,limitation ...,19322097,26
2002,5: Hypotheses,limitation ...,18790584,63
2003,5: Hypotheses,limitation ...,20408258,21
2004,5: Hypotheses,limitation ...,20858212,19
2005,5: Hypotheses,limitation ...,21777074,64
2006,5: Hypotheses,limitation ...,23460538,36
2007,5: Hypotheses,limitation ...,23407699,64
2008,5: Hypotheses,limitation ...,26392520,48
2009,5: Hypotheses,limitation ...,26767306,28
2010,5: Hypotheses,limitation ...,23931224,45
2011,5: Hypotheses,limitation ...,24867009,33
1980,5: Hypotheses,phylogenetic ...,6331998,1
1983,5: Hypotheses,phylogenetic ...,7131449,2
1984,5: Hypotheses,phylogenetic ...,7405435,1
1985,5: Hypotheses,phylogenetic ...,7790280,12
1988,5: Hypotheses,phylogenetic ...,9127375,1
1989,5: Hypotheses,phylogenetic ...,9187930,11
1990,5: Hypotheses,phylogenetic ...,9827250,4
1991,5: Hypotheses,phylogenetic ...,10692126,5
1992,5: Hypotheses,phylogenetic ...,11532841,25
1993,5: Hypotheses,phylogenetic ...,11863228,45
1994,5: Hypotheses,phylogenetic ...,12424547,13
1995,5: Hypotheses,phylogenetic ...,13968243,15
1996,5: Hypotheses,phylogenetic ...,15100715,38
1997,5: Hypotheses,phylogenetic ...,15395967,25
1998,5: Hypotheses,phylogenetic ...,16912010,20
1999,5: Hypotheses,phylogenetic ...,16924957,34
2000,5: Hypotheses,phylogenetic ...,18064233,39
2001,5: Hypotheses,phylogenetic ...,19322097,27
2002,5: Hypotheses,phylogenetic ...,18790584,26
2003,5: Hypotheses,phylogenetic ...,20408258,36
2004,5: Hypotheses,phylogenetic ...,20858212,36
2005,5: Hypotheses,phylogenetic ...,21777074,55
2006,5: Hypotheses,phylogenetic ...,23460538,54
2007,5: Hypotheses,phylogenetic ...,23407699,37
2008,5: Hypotheses,phylogenetic ...,26392520,48
2009,5: Hypotheses,phylogenetic ...,26767306,58
2010,5: Hypotheses,phylogenetic ...,23931224,44
2011,5: Hypotheses,phylogenetic ...,24867009,28
1966,5: Hypotheses,predation ...,2646845,8
1967,5: Hypotheses,predation ...,2436421,5
1970,5: Hypotheses,predation ...,3398488,2
1974,5: Hypotheses,predation ...,4327880,1
1975,5: Hypotheses,predation ...,4926792,1
1976,5: Hypotheses,predation ...,4851135,8
1977,5: Hypotheses,predation ...,5986495,1
1978,5: Hypotheses,predation ...,5653233,3
1979,5: Hypotheses,predation ...,5693994,12
1980,5: Hypotheses,predation ...,6331998,25
1981,5: Hypotheses,predation ...,6748054,1
1982,5: Hypotheses,predation ...,6661455,12
1983,5: Hypotheses,predation ...,7131449,20
1984,5: Hypotheses,predation ...,7405435,19
1985,5: Hypotheses,predation ...,7790280,14
1986,5: Hypotheses,predation ...,7205017,7
1987,5: Hypotheses,predation ...,8232279,18
1988,5: Hypotheses,predation ...,9127375,22
1989,5: Hypotheses,predation ...,9187930,11
1990,5: Hypotheses,predation ...,9827250,8
1991,5: Hypotheses,predation ...,10692126,16
1992,5: Hypotheses,predation ...,11532841,30
1993,5: Hypotheses,predation ...,11863228,15
1994,5: Hypotheses,predation ...,12424547,17
1995,5: Hypotheses,predation ...,13968243,17
1996,5: Hypotheses,predation ...,15100715,26
1997,5: Hypotheses,predation ...,15395967,23
1998,5: Hypotheses,predation ...,16912010,21
1999,5: Hypotheses,predation ...,16924957,26
2000,5: Hypotheses,predation ...,18064233,20
2001,5: Hypotheses,predation ...,19322097,38
2002,5: Hypotheses,predation ...,18790584,31
2003,5: Hypotheses,predation ...,20408258,27
2004,5: Hypotheses,predation ...,20858212,30
2005,5: Hypotheses,predation ...,21777074,15
2006,5: Hypotheses,predation ...,23460538,25
2007,5: Hypotheses,predation ...,23407699,19
2008,5: Hypotheses,predation ...,26392520,12
2009,5: Hypotheses,predation ...,26767306,12
2010,5: Hypotheses,predation ...,23931224,2
1972,5: Hypotheses,release ...,3861897,1
1978,5: Hypotheses,release ...,5653233,4
1985,5: Hypotheses,release ...,7790280,2
1986,5: Hypotheses,release ...,7205017,2
1990,5: Hypotheses,release ...,9827250,3
1991,5: Hypotheses,release ...,10692126,2
1992,5: Hypotheses,release ...,11532841,1
1994,5: Hypotheses,release ...,12424547,3
1996,5: Hypotheses,release ...,15100715,1
1997,5: Hypotheses,release ...,15395967,2
1998,5: Hypotheses,release ...,16912010,12
1999,5: Hypotheses,release ...,16924957,1
2000,5: Hypotheses,release ...,18064233,8
2001,5: Hypotheses,release ...,19322097,6
2002,5: Hypotheses,release ...,18790584,5
2003,5: Hypotheses,release ...,20408258,20
2004,5: Hypotheses,release ...,20858212,64
2005,5: Hypotheses,release ...,21777074,40
2006,5: Hypotheses,release ...,23460538,50
2007,5: Hypotheses,release ...,23407699,59
2008,5: Hypotheses,release ...,26392520,64
2009,5: Hypotheses,release ...,26767306,94
2010,5: Hypotheses,release ...,23931224,71
2011,5: Hypotheses,release ...,24867009,62
1934,5: Hypotheses,selection ...,1224182,1
1935,5: Hypotheses,selection ...,1180563,1
1951,5: Hypotheses,selection ...,1272147,2
1952,5: Hypotheses,selection ...,1338935,1
1954,5: Hypotheses,selection ...,1348685,1
1955,5: Hypotheses,selection ...,1510331,2
1961,5: Hypotheses,selection ...,1765657,2
1965,5: Hypotheses,selection ...,2366519,1
1971,5: Hypotheses,selection ...,3876617,3
1973,5: Hypotheses,selection ...,3944110,1
1975,5: Hypotheses,selection ...,4926792,3
1976,5: Hypotheses,selection ...,4851135,1
1977,5: Hypotheses,selection ...,5986495,7
1978,5: Hypotheses,selection ...,5653233,7
1979,5: Hypotheses,selection ...,5693994,2
1980,5: Hypotheses,selection ...,6331998,8
1981,5: Hypotheses,selection ...,6748054,10
1982,5: Hypotheses,selection ...,6661455,2
1983,5: Hypotheses,selection ...,7131449,13
1984,5: Hypotheses,selection ...,7405435,6
1985,5: Hypotheses,selection ...,7790280,5
1986,5: Hypotheses,selection ...,7205017,9
1987,5: Hypotheses,selection ...,8232279,6
1988,5: Hypotheses,selection ...,9127375,11
1989,5: Hypotheses,selection ...,9187930,12
1990,5: Hypotheses,selection ...,9827250,6
1991,5: Hypotheses,selection ...,10692126,19
1992,5: Hypotheses,selection ...,11532841,10
1993,5: Hypotheses,selection ...,11863228,11
1994,5: Hypotheses,selection ...,12424547,17
1995,5: Hypotheses,selection ...,13968243,21
1996,5: Hypotheses,selection ...,15100715,16
1997,5: Hypotheses,selection ...,15395967,14
1998,5: Hypotheses,selection ...,16912010,26
1999,5: Hypotheses,selection ...,16924957,19
2000,5: Hypotheses,selection ...,18064233,14
2001,5: Hypotheses,selection ...,19322097,12
2002,5: Hypotheses,selection ...,18790584,20
2003,5: Hypotheses,selection ...,20408258,24
2004,5: Hypotheses,selection ...,20858212,24
2005,5: Hypotheses,selection ...,21777074,31
2006,5: Hypotheses,selection ...,23460538,22
2007,5: Hypotheses,selection ...,23407699,25
2008,5: Hypotheses,selection ...,26392520,34
2009,5: Hypotheses,selection ...,26767306,43
2010,5: Hypotheses,selection ...,23931224,26
2011,5: Hypotheses,selection ...,24867009,13
1977,6: Theories,[life] history theory,5986495,7
1978,6: Theories,[life] history theory,5653233,1
1979,6: Theories,[life] history theory,5693994,6
1980,6: Theories,[life] history theory,6331998,16
1981,6: Theories,[life] history theory,6748054,17
1982,6: Theories,[life] history theory,6661455,24
1983,6: Theories,[life] history theory,7131449,16
1984,6: Theories,[life] history theory,7405435,39
1985,6: Theories,[life] history theory,7790280,24
1986,6: Theories,[life] history theory,7205017,33
1987,6: Theories,[life] history theory,8232279,87
1988,6: Theories,[life] history theory,9127375,28
1989,6: Theories,[life] history theory,9187930,60
1990,6: Theories,[life] history theory,9827250,48
1991,6: Theories,[life] history theory,10692126,64
1992,6: Theories,[life] history theory,11532841,53
1993,6: Theories,[life] history theory,11863228,106
1994,6: Theories,[life] history theory,12424547,105
1995,6: Theories,[life] history theory,13968243,63
1996,6: Theories,[life] history theory,15100715,73
1997,6: Theories,[life] history theory,15395967,53
1998,6: Theories,[life] history theory,16912010,75
1999,6: Theories,[life] history theory,16924957,77
2000,6: Theories,[life] history theory,18064233,148
2001,6: Theories,[life] history theory,19322097,96
2002,6: Theories,[life] history theory,18790584,115
2003,6: Theories,[life] history theory,20408258,97
2004,6: Theories,[life] history theory,20858212,112
2005,6: Theories,[life] history theory,21777074,106
2006,6: Theories,[life] history theory,23460538,139
2007,6: Theories,[life] history theory,23407699,121
2008,6: Theories,[life] history theory,26392520,137
2009,6: Theories,[life] history theory,26767306,145
2010,6: Theories,[life] history theory,23931224,109
2011,6: Theories,[life] history theory,24867009,115
1926,6: Theories,equilibrium theory,824677,1
1966,6: Theories,equilibrium theory,2646845,4
1967,6: Theories,equilibrium theory,2436421,4
1968,6: Theories,equilibrium theory,2817575,3
1969,6: Theories,equilibrium theory,3165729,12
1970,6: Theories,equilibrium theory,3398488,5
1971,6: Theories,equilibrium theory,3876617,16
1972,6: Theories,equilibrium theory,3861897,7
1973,6: Theories,equilibrium theory,3944110,9
1974,6: Theories,equilibrium theory,4327880,19
1975,6: Theories,equilibrium theory,4926792,12
1976,6: Theories,equilibrium theory,4851135,28
1977,6: Theories,equilibrium theory,5986495,13
1978,6: Theories,equilibrium theory,5653233,39
1979,6: Theories,equilibrium theory,5693994,40
1980,6: Theories,equilibrium theory,6331998,81
1981,6: Theories,equilibrium theory,6748054,34
1982,6: Theories,equilibrium theory,6661455,49
1983,6: Theories,equilibrium theory,7131449,65
1984,6: Theories,equilibrium theory,7405435,59
1985,6: Theories,equilibrium theory,7790280,66
1986,6: Theories,equilibrium theory,7205017,69
1987,6: Theories,equilibrium theory,8232279,49
1988,6: Theories,equilibrium theory,9127375,65
1989,6: Theories,equilibrium theory,9187930,34
1990,6: Theories,equilibrium theory,9827250,31
1991,6: Theories,equilibrium theory,10692126,38
1992,6: Theories,equilibrium theory,11532841,46
1993,6: Theories,equilibrium theory,11863228,41
1994,6: Theories,equilibrium theory,12424547,37
1995,6: Theories,equilibrium theory,13968243,26
1996,6: Theories,equilibrium theory,15100715,46
1997,6: Theories,equilibrium theory,15395967,40
1998,6: Theories,equilibrium theory,16912010,38
1999,6: Theories,equilibrium theory,16924957,28
2000,6: Theories,equilibrium theory,18064233,93
2001,6: Theories,equilibrium theory,19322097,39
2002,6: Theories,equilibrium theory,18790584,50
2003,6: Theories,equilibrium theory,20408258,43
2004,6: Theories,equilibrium theory,20858212,35
2005,6: Theories,equilibrium theory,21777074,45
2006,6: Theories,equilibrium theory,23460538,43
2007,6: Theories,equilibrium theory,23407699,55
2008,6: Theories,equilibrium theory,26392520,49
2009,6: Theories,equilibrium theory,26767306,42
2010,6: Theories,equilibrium theory,23931224,61
2011,6: Theories,equilibrium theory,24867009,46
1920,6: Theories,evolutionary theory,630090,1
1928,6: Theories,evolutionary theory,889702,1
1930,6: Theories,evolutionary theory,940855,1
1932,6: Theories,evolutionary theory,1186501,4
1935,6: Theories,evolutionary theory,1180563,1
1936,6: Theories,evolutionary theory,1205270,3
1942,6: Theories,evolutionary theory,923110,3
1943,6: Theories,evolutionary theory,781624,1
1951,6: Theories,evolutionary theory,1272147,3
1952,6: Theories,evolutionary theory,1338935,1
1954,6: Theories,evolutionary theory,1348685,1
1955,6: Theories,evolutionary theory,1510331,1
1956,6: Theories,evolutionary theory,1486176,2
1957,6: Theories,evolutionary theory,1535449,3
1958,6: Theories,evolutionary theory,1709098,1
1959,6: Theories,evolutionary theory,1586959,2
1960,6: Theories,evolutionary theory,1782508,3
1961,6: Theories,evolutionary theory,1765657,6
1962,6: Theories,evolutionary theory,1753664,1
1963,6: Theories,evolutionary theory,1844840,8
1964,6: Theories,evolutionary theory,2285016,7
1965,6: Theories,evolutionary theory,2366519,2
1966,6: Theories,evolutionary theory,2646845,25
1967,6: Theories,evolutionary theory,2436421,1
1968,6: Theories,evolutionary theory,2817575,8
1970,6: Theories,evolutionary theory,3398488,56
1971,6: Theories,evolutionary theory,3876617,3
1972,6: Theories,evolutionary theory,3861897,11
1973,6: Theories,evolutionary theory,3944110,4
1974,6: Theories,evolutionary theory,4327880,16
1975,6: Theories,evolutionary theory,4926792,9
1976,6: Theories,evolutionary theory,4851135,24
1977,6: Theories,evolutionary theory,5986495,22
1978,6: Theories,evolutionary theory,5653233,27
1979,6: Theories,evolutionary theory,5693994,26
1980,6: Theories,evolutionary theory,6331998,38
1981,6: Theories,evolutionary theory,6748054,33
1982,6: Theories,evolutionary theory,6661455,31
1983,6: Theories,evolutionary theory,7131449,55
1984,6: Theories,evolutionary theory,7405435,35
1985,6: Theories,evolutionary theory,7790280,34
1986,6: Theories,evolutionary theory,7205017,53
1987,6: Theories,evolutionary theory,8232279,39
1988,6: Theories,evolutionary theory,9127375,50
1989,6: Theories,evolutionary theory,9187930,40
1990,6: Theories,evolutionary theory,9827250,30
1991,6: Theories,evolutionary theory,10692126,53
1992,6: Theories,evolutionary theory,11532841,58
1993,6: Theories,evolutionary theory,11863228,44
1994,6: Theories,evolutionary theory,12424547,66
1995,6: Theories,evolutionary theory,13968243,58
1996,6: Theories,evolutionary theory,15100715,76
1997,6: Theories,evolutionary theory,15395967,60
1998,6: Theories,evolutionary theory,16912010,52
1999,6: Theories,evolutionary theory,16924957,46
2000,6: Theories,evolutionary theory,18064233,76
2001,6: Theories,evolutionary theory,19322097,57
2002,6: Theories,evolutionary theory,18790584,81
2003,6: Theories,evolutionary theory,20408258,86
2004,6: Theories,evolutionary theory,20858212,144
2005,6: Theories,evolutionary theory,21777074,71
2006,6: Theories,evolutionary theory,23460538,89
2007,6: Theories,evolutionary theory,23407699,147
2008,6: Theories,evolutionary theory,26392520,113
2009,6: Theories,evolutionary theory,26767306,152
2010,6: Theories,evolutionary theory,23931224,120
2011,6: Theories,evolutionary theory,24867009,165
1965,6: Theories,game theory,2366519,1
1968,6: Theories,game theory,2817575,2
1970,6: Theories,game theory,3398488,5
1977,6: Theories,game theory,5986495,6
1978,6: Theories,game theory,5653233,6
1979,6: Theories,game theory,5693994,25
1980,6: Theories,game theory,6331998,7
1981,6: Theories,game theory,6748054,12
1982,6: Theories,game theory,6661455,4
1983,6: Theories,game theory,7131449,68
1984,6: Theories,game theory,7405435,4
1985,6: Theories,game theory,7790280,2
1986,6: Theories,game theory,7205017,21
1987,6: Theories,game theory,8232279,15
1988,6: Theories,game theory,9127375,28
1989,6: Theories,game theory,9187930,15
1990,6: Theories,game theory,9827250,21
1991,6: Theories,game theory,10692126,37
1992,6: Theories,game theory,11532841,21
1993,6: Theories,game theory,11863228,32
1994,6: Theories,game theory,12424547,38
1995,6: Theories,game theory,13968243,33
1996,6: Theories,game theory,15100715,56
1997,6: Theories,game theory,15395967,47
1998,6: Theories,game theory,16912010,57
1999,6: Theories,game theory,16924957,54
2000,6: Theories,game theory,18064233,60
2001,6: Theories,game theory,19322097,82
2002,6: Theories,game theory,18790584,91
2003,6: Theories,game theory,20408258,97
2004,6: Theories,game theory,20858212,93
2005,6: Theories,game theory,21777074,64
2006,6: Theories,game theory,23460538,131
2007,6: Theories,game theory,23407699,188
2008,6: Theories,game theory,26392520,72
2009,6: Theories,game theory,26767306,104
2010,6: Theories,game theory,23931224,134
2011,6: Theories,game theory,24867009,105
1953,6: Theories,information theory,1246757,1
1954,6: Theories,information theory,1348685,1
1955,6: Theories,information theory,1510331,1
1957,6: Theories,information theory,1535449,2
1958,6: Theories,information theory,1709098,1
1959,6: Theories,information theory,1586959,20
1960,6: Theories,information theory,1782508,2
1961,6: Theories,information theory,1765657,10
1962,6: Theories,information theory,1753664,7
1963,6: Theories,information theory,1844840,5
1964,6: Theories,information theory,2285016,8
1965,6: Theories,information theory,2366519,8
1966,6: Theories,information theory,2646845,17
1967,6: Theories,information theory,2436421,17
1968,6: Theories,information theory,2817575,20
1969,6: Theories,information theory,3165729,12
1970,6: Theories,information theory,3398488,19
1971,6: Theories,information theory,3876617,28
1972,6: Theories,information theory,3861897,27
1973,6: Theories,information theory,3944110,29
1974,6: Theories,information theory,4327880,27
1975,6: Theories,information theory,4926792,29
1976,6: Theories,information theory,4851135,21
1977,6: Theories,information theory,5986495,13
1978,6: Theories,information theory,5653233,5
1979,6: Theories,information theory,5693994,18
1980,6: Theories,information theory,6331998,19
1981,6: Theories,information theory,6748054,11
1982,6: Theories,information theory,6661455,7
1983,6: Theories,information theory,7131449,19
1984,6: Theories,information theory,7405435,1
1985,6: Theories,information theory,7790280,11
1986,6: Theories,information theory,7205017,5
1987,6: Theories,information theory,8232279,17
1988,6: Theories,information theory,9127375,20
1989,6: Theories,information theory,9187930,10
1990,6: Theories,information theory,9827250,10
1991,6: Theories,information theory,10692126,8
1992,6: Theories,information theory,11532841,15
1993,6: Theories,information theory,11863228,16
1994,6: Theories,information theory,12424547,22
1995,6: Theories,information theory,13968243,15
1996,6: Theories,information theory,15100715,42
1997,6: Theories,information theory,15395967,28
1998,6: Theories,information theory,16912010,23
1999,6: Theories,information theory,16924957,33
2000,6: Theories,information theory,18064233,42
2001,6: Theories,information theory,19322097,45
2002,6: Theories,information theory,18790584,46
2003,6: Theories,information theory,20408258,47
2004,6: Theories,information theory,20858212,58
2005,6: Theories,information theory,21777074,65
2006,6: Theories,information theory,23460538,124
2007,6: Theories,information theory,23407699,100
2008,6: Theories,information theory,26392520,130
2009,6: Theories,information theory,26767306,120
2010,6: Theories,information theory,23931224,85
2011,6: Theories,information theory,24867009,100
1975,6: Theories,neutral theory,4926792,2
1978,6: Theories,neutral theory,5653233,1
1979,6: Theories,neutral theory,5693994,4
1980,6: Theories,neutral theory,6331998,1
1981,6: Theories,neutral theory,6748054,1
1982,6: Theories,neutral theory,6661455,8
1983,6: Theories,neutral theory,7131449,5
1984,6: Theories,neutral theory,7405435,5
1985,6: Theories,neutral theory,7790280,4
1986,6: Theories,neutral theory,7205017,42
1987,6: Theories,neutral theory,8232279,6
1988,6: Theories,neutral theory,9127375,17
1989,6: Theories,neutral theory,9187930,4
1990,6: Theories,neutral theory,9827250,19
1991,6: Theories,neutral theory,10692126,64
1992,6: Theories,neutral theory,11532841,31
1993,6: Theories,neutral theory,11863228,31
1994,6: Theories,neutral theory,12424547,27
1995,6: Theories,neutral theory,13968243,43
1996,6: Theories,neutral theory,15100715,25
1997,6: Theories,neutral theory,15395967,15
1998,6: Theories,neutral theory,16912010,18
1999,6: Theories,neutral theory,16924957,12
2000,6: Theories,neutral theory,18064233,23
2001,6: Theories,neutral theory,19322097,21
2002,6: Theories,neutral theory,18790584,34
2003,6: Theories,neutral theory,20408258,111
2004,6: Theories,neutral theory,20858212,209
2005,6: Theories,neutral theory,21777074,240
2006,6: Theories,neutral theory,23460538,522
2007,6: Theories,neutral theory,23407699,243
2008,6: Theories,neutral theory,26392520,334
2009,6: Theories,neutral theory,26767306,338
2010,6: Theories,neutral theory,23931224,279
2011,6: Theories,neutral theory,24867009,232
1968,6: Theories,theory of island ...,2817575,3
1969,6: Theories,theory of island ...,3165729,17
1970,6: Theories,theory of island ...,3398488,17
1971,6: Theories,theory of island ...,3876617,18
1972,6: Theories,theory of island ...,3861897,19
1973,6: Theories,theory of island ...,3944110,19
1974,6: Theories,theory of island ...,4327880,51
1975,6: Theories,theory of island ...,4926792,52
1976,6: Theories,theory of island ...,4851135,60
1977,6: Theories,theory of island ...,5986495,43
1978,6: Theories,theory of island ...,5653233,75
1979,6: Theories,theory of island ...,5693994,70
1980,6: Theories,theory of island ...,6331998,86
1981,6: Theories,theory of island ...,6748054,82
1982,6: Theories,theory of island ...,6661455,85
1983,6: Theories,theory of island ...,7131449,116
1984,6: Theories,theory of island ...,7405435,73
1985,6: Theories,theory of island ...,7790280,71
1986,6: Theories,theory of island ...,7205017,72
1987,6: Theories,theory of island ...,8232279,85
1988,6: Theories,theory of island ...,9127375,83
1989,6: Theories,theory of island ...,9187930,69
1990,6: Theories,theory of island ...,9827250,63
1991,6: Theories,theory of island ...,10692126,67
1992,6: Theories,theory of island ...,11532841,68
1993,6: Theories,theory of island ...,11863228,94
1994,6: Theories,theory of island ...,12424547,96
1995,6: Theories,theory of island ...,13968243,53
1996,6: Theories,theory of island ...,15100715,93
1997,6: Theories,theory of island ...,15395967,88
1998,6: Theories,theory of island ...,16912010,85
1999,6: Theories,theory of island ...,16924957,96
2000,6: Theories,theory of island ...,18064233,143
2001,6: Theories,theory of island ...,19322097,98
2002,6: Theories,theory of island ...,18790584,110
2003,6: Theories,theory of island ...,20408258,132
2004,6: Theories,theory of island ...,20858212,82
2005,6: Theories,theory of island ...,21777074,130
2006,6: Theories,theory of island ...,23460538,132
2007,6: Theories,theory of island ...,23407699,109
2008,6: Theories,theory of island ...,26392520,105
2009,6: Theories,theory of island ...,26767306,111
2010,6: Theories,theory of island ...,23931224,138
2011,6: Theories,theory of island ...,24867009,110
2012,6: Theories,theory of island ...,17761987,44
2013,6: Theories,theory of island ...,18742838,20
2014,6: Theories,theory of island ...,10049228,24
1923,6: Theories,theory of natural ...,711435,1
1924,6: Theories,theory of natural ...,684937,1
1925,6: Theories,theory of natural ...,860483,2
1928,6: Theories,theory of natural ...,889702,3
1930,6: Theories,theory of natural ...,940855,2
1932,6: Theories,theory of natural ...,1186501,2
1934,6: Theories,theory of natural ...,1224182,3
1935,6: Theories,theory of natural ...,1180563,3
1936,6: Theories,theory of natural ...,1205270,20
1937,6: Theories,theory of natural ...,1333413,2
1938,6: Theories,theory of natural ...,1096306,4
1940,6: Theories,theory of natural ...,1030652,2
1941,6: Theories,theory of natural ...,870866,4
1942,6: Theories,theory of natural ...,923110,3
1943,6: Theories,theory of natural ...,781624,1
1944,6: Theories,theory of natural ...,802533,2
1945,6: Theories,theory of natural ...,695500,1
1946,6: Theories,theory of natural ...,906932,1
1947,6: Theories,theory of natural ...,1034692,3
1948,6: Theories,theory of natural ...,906817,1
